Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Score,week,year,Number,Position,Status,Height,Weight,Experience,College,Team,home_team_name,stadium_id,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,away_team_name
24,Joey Slye,1.0,2.0,50.0,38,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,2.2%,13.7,5,2023,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,baltimore_ravens
25,Nick Folk,1.0,1.0,100.0,40,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,1.0%,24.9,1,2023,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,new_orleans_saints
4,Jake Elliott,2.0,2.0,100.0,31,0.0,1.0,1.0,0.0,0.0,5,5,1,11.0,11.0,60.8%,29.2,17,2023,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,new_york_giants
15,Daniel Carlson,1.0,1.0,100.0,46,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,15.3%,25.6,9,2023,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,
28,Joshua Karty,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,12.6%,2.8,8,2023,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,green_bay_packers
22,Chris Boswell,1.0,1.0,100.0,36,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,72.7%,23.5,17,2023,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
13,Cameron Dicker,2.0,2.0,100.0,46,0.0,0.0,0.0,2.0,0.0,2,3,1,10.0,10.0,91.8%,28.4,2,2023,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,tennessee_titans
13,Younghoe Koo,2.0,3.0,66.7,48,0.0,0.0,0.0,2.0,0.0,1,1,1,9.0,9.0,21.9%,21.24,15,2023,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,
27,Wil Lutz,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,34.5%,1.8,10,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,
10,Cameron Dicker,2.0,2.0,100.0,57,0.0,0.0,1.0,0.0,1.0,2,2,1,10.0,10.0,91.8%,28.4,16,2023,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,denver_broncos
13,Joshua Karty,2.0,2.0,100.0,38,0.0,1.0,1.0,0.0,0.0,2,2,1,8.0,8.0,12.6%,27.1,9,2023,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
12,Brandon Mcmanus,1.0,1.0,100.0,51,0.0,0.0,0.0,0.0,1.0,5,5,1,10.0,10.0,7.8%,27.7,12,2023,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
21,Chris Boswell,1.0,1.0,100.0,41,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,72.7%,24.9,5,2023,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
8,Eddy Pineiro,4.0,4.0,100.0,33,0.0,1.0,3.0,0.0,0.0,1,1,1,13.0,13.0,1.1%,32.0,12,2023,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,tampa_bay_buccaneers
27,Blake Grupe,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,1.0,1.0,3.2%,0.7,5,2023,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,
7,Jake Bates,2.0,2.0,100.0,58,0.0,0.0,0.0,0.0,2.0,2,2,1,12.0,12.0,92.5%,29.8,10,2023,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,
9,Blake Grupe,2.0,2.0,100.0,51,0.0,0.0,0.0,1.0,1.0,1,1,1,10.0,10.0,3.2%,28.4,15,2023,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,los_angeles_rams
22,Cam Little,2.0,3.0,66.7,33,0.0,0.0,2.0,0.0,0.0,0,0,1,6.0,6.0,4.6%,19.14,13,2023,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,cincinnati_bengals
32,Cairo Santos,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,15.5%,0.7,8,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,los_angeles_chargers
20,Cairo Santos,1.0,1.0,100.0,33,0.0,0.0,1.0,0.0,0.0,3,4,1,6.0,6.0,15.5%,24.9,5,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,
26,Jason Myers,1.0,1.0,100.0,38,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,9.1%,23.5,8,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
19,Spencer Shrader,2.0,2.0,100.0,45,0.0,1.0,0.0,1.0,0.0,0,0,1,7.0,7.0,1.9%,26.4,10,2023,3,K,ACT,0,201,2,Notre Dame,IND,indianapolis_colts,indianapolis_colts,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700,2008,
22,Joey Slye,1.0,2.0,50.0,50,0.0,0.0,0.0,0.0,1.0,2,2,1,7.0,7.0,2.2%,15.8,15,2023,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,seattle_seahawks
11,Joshua Karty,2.0,2.0,100.0,53,0.0,1.0,0.0,0.0,1.0,1,1,1,9.0,9.0,12.6%,27.8,17,2023,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
9,Ka'Imi Fairbairn,2.0,3.0,66.7,46,0.0,0.0,1.0,1.0,0.0,5,5,1,12.0,12.0,65.1%,23.34,6,2023,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,
8,Brandon Mcmanus,3.0,3.0,100.0,39,0.0,2.0,1.0,0.0,0.0,3,3,1,12.0,12.0,7.8%,30.7,15,2023,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
16,Cameron Dicker,2.0,2.0,100.0,46,0.0,1.0,0.0,1.0,0.0,2,3,1,9.0,9.0,91.8%,27.8,8,2023,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
32,Harrison Mevis,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.4%,0.0,14,2023,"",K,ACT,0,243,1,Missouri,NYJ,new_york_jets,new_york_jets,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,miami_dolphins
30,Cam Little,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,4.6%,0.7,9,2023,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,san_francisco_49ers
26,Anders Carlson,1.0,2.0,50.0,21,0.0,1.0,0.0,0.0,0.0,0,1,1,3.0,3.0,1.0%,13.1,16,2023,17,K,ACT,77,215,2,Auburn,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
18,Joey Slye,1.0,1.0,100.0,41,0.0,0.0,0.0,1.0,0.0,1,1,1,5.0,5.0,2.2%,24.2,7,2023,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
32,Matthew Wright,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.1%,0.0,9,2023,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,chicago_bears
10,Chase Mclaughlin,2.0,2.0,100.0,52,0.0,1.0,0.0,0.0,1.0,3,4,1,11.0,11.0,70.7%,29.2,4,2023,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
8,Joey Slye,3.0,5.0,60.0,54,0.0,0.0,2.0,0.0,1.0,1,1,1,12.0,12.0,2.2%,22.9,13,2023,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
27,Daniel Carlson,1.0,4.0,25.0,27,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,15.3%,9.9,13,2023,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,minnesota_vikings
16,Nick Folk,2.0,2.0,100.0,44,0.0,0.0,0.0,2.0,0.0,1,1,1,9.0,9.0,1.0%,27.7,13,2023,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
27,Chad Ryland,1.0,1.0,100.0,28,0.0,1.0,0.0,0.0,0.0,0,1,1,3.0,3.0,3.7%,22.9,17,2023,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,seattle_seahawks
13,Daniel Carlson,2.0,2.0,100.0,27,0.0,2.0,0.0,0.0,0.0,1,1,1,7.0,7.0,15.3%,26.5,14,2023,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,
24,Joey Slye,1.0,1.0,100.0,23,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,2.2%,24.3,8,2023,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,pittsburgh_steelers
29,Matt Gay,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,16.3%,0.0,14,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,los_angeles_rams
24,Jake Moody,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,5,1,4.0,4.0,12.5%,3.2,17,2023,4,K,ACT,0,210,3,Michigan,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,los_angeles_rams
31,Cairo Santos,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,15.5%,1.4,13,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,
18,Will Reichard,2.0,2.0,100.0,35,0.0,1.0,1.0,0.0,0.0,2,2,1,8.0,8.0,12.6%,27.1,8,2023,16,K,ACT,0,187,2,Alabama,MIN,minnesota_vikings,minnesota_vikings,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840,2016,
8,Jake Moody,3.0,6.0,50.0,44,0.0,1.0,1.0,1.0,0.0,2,2,1,12.0,12.0,12.5%,21.2,10,2023,4,K,ACT,0,210,3,Michigan,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
3,Cam Little,4.0,4.0,100.0,43,0.0,2.0,0.0,2.0,0.0,1,1,1,15.0,15.0,4.6%,33.5,15,2023,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,tampa_bay_buccaneers
30,Jason Sanders,1.0,1.0,100.0,33,0.0,0.0,1.0,0.0,0.0,0,0,1,3.0,3.0,45.6%,22.8,13,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,tennessee_titans
12,Blake Grupe,2.0,2.0,100.0,42,0.0,1.0,0.0,1.0,0.0,3,3,1,10.0,10.0,3.2%,28.5,6,2023,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,houston_texans
12,Anders Carlson,2.0,2.0,100.0,55,0.0,1.0,0.0,0.0,1.0,0,1,1,8.0,8.0,1.0%,27.1,7,2023,17,K,ACT,77,215,2,Auburn,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,denver_broncos
15,Will Reichard,0.0,1.0,0.0,39,0.0,0.0,0.0,0.0,0.0,6,6,1,6.0,6.0,12.6%,4.4,14,2023,16,K,ACT,0,187,2,Alabama,MIN,minnesota_vikings,minnesota_vikings,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840,2016,cincinnati_bengals
25,Evan Mcpherson,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,44.5%,3.0,5,2023,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,
18,Wil Lutz,1.0,1.0,100.0,44,0.0,0.0,0.0,1.0,0.0,4,4,1,8.0,8.0,34.5%,26.3,15,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,new_england_patriots
22,Eddy Pineiro,1.0,1.0,100.0,29,0.0,1.0,0.0,0.0,0.0,3,4,1,6.0,6.0,1.1%,25.0,16,2023,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,jacksonville_jaguars
15,Jake Bates,3.0,3.0,100.0,35,0.0,1.0,2.0,0.0,0.0,1,1,1,10.0,10.0,92.5%,29.2,2,2023,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,seattle_seahawks
12,Greg Zuerlein,3.0,4.0,75.0,40,0.0,1.0,1.0,1.0,0.0,0,0,1,10.0,10.0,1.3%,24.4,4,2023,,,,,,,,,,,,,,,,,,,,
23,Cairo Santos,1.0,1.0,100.0,42,0.0,0.0,0.0,1.0,0.0,0,0,1,4.0,4.0,15.5%,23.5,17,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,green_bay_packers
20,Brandon Mcmanus,1.0,1.0,100.0,22,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,7.8%,24.3,17,2023,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
21,Justin Tucker,1.0,2.0,50.0,49,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,12.5%,15.8,8,2023,,,,,,,,,,,,,,,,,,,,
12,Matt Gay,2.0,2.0,100.0,37,0.0,0.0,2.0,0.0,0.0,4,4,1,10.0,10.0,16.3%,28.4,5,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,chicago_bears
3,Blake Grupe,3.0,3.0,100.0,51,0.0,1.0,1.0,0.0,1.0,1,1,1,12.0,12.0,3.2%,30.6,9,2023,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,minnesota_vikings
14,Brandon Mcmanus,1.0,1.0,100.0,45,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,7.8%,25.6,7,2023,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,minnesota_vikings
28,Daniel Carlson,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,15.3%,0.7,6,2023,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,
26,Spencer Shrader,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,1.9%,2.1,11,2023,3,K,ACT,0,201,2,Notre Dame,IND,indianapolis_colts,indianapolis_colts,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700,2008,
4,Evan Mcpherson,2.0,2.0,100.0,44,0.0,1.0,0.0,1.0,0.0,5,5,1,12.0,12.0,44.5%,29.9,9,2023,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,houston_texans
15,Matt Gay,2.0,2.0,100.0,46,0.0,0.0,1.0,1.0,0.0,2,2,1,9.0,9.0,16.3%,27.7,8,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,philadelphia_eagles
16,Tyler Bass,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,6,1,6.0,6.0,60.9%,4.2,14,2023,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
2,Matt Gay,3.0,3.0,100.0,56,0.0,0.0,0.0,2.0,1.0,1,1,1,14.0,14.0,16.3%,31.9,11,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,dallas_cowboys
19,Brayden Narveson,1.0,1.0,100.0,46,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,0.7%,25.6,5,2023,1,K,ACT,72,190,1,NC State,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,las_vegas_raiders
7,Dustin Hopkins,3.0,3.0,100.0,48,0.0,1.0,1.0,1.0,0.0,2,2,1,12.0,12.0,2.3%,30.6,8,2023,7,K,ACT,0,210,12,Florida State,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,seattle_seahawks
7,Dustin Hopkins,3.0,3.0,100.0,53,0.0,0.0,1.0,1.0,1.0,1,1,1,13.0,13.0,2.3%,31.2,2,2023,7,K,ACT,0,210,12,Florida State,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,pittsburgh_steelers
5,Parker Romo,4.0,4.0,100.0,45,0.0,1.0,2.0,1.0,0.0,0,0,1,13.0,13.0,1.2%,32.0,10,2023,11,K,ACT,72,180,1,Virginia Tech,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,detroit_lions
2,Matthew Wright,4.0,4.0,100.0,50,0.0,0.0,2.0,1.0,1.0,1,1,1,16.0,16.0,2.1%,34.0,14,2023,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,
7,Wil Lutz,2.0,2.0,100.0,51,0.0,0.0,0.0,1.0,1.0,4,4,1,13.0,13.0,34.5%,30.5,5,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,new_york_jets
17,Harrison Butker,2.0,2.0,100.0,32,0.0,0.0,2.0,0.0,0.0,3,3,1,9.0,9.0,69.5%,27.7,1,2023,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,detroit_lions
19,Brandon Mcmanus,2.0,3.0,66.7,38,0.0,0.0,2.0,0.0,0.0,0,0,1,6.0,6.0,7.8%,19.14,9,2023,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,pittsburgh_steelers
16,Chase Mclaughlin,2.0,2.0,100.0,30,0.0,1.0,1.0,0.0,0.0,2,2,1,8.0,8.0,70.7%,27.1,10,2023,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,san_francisco_49ers
32,Matthew Wright,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.1%,0.0,2,2023,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,new_orleans_saints
18,Brandon Aubrey,2.0,2.0,100.0,46,0.0,1.0,0.0,1.0,0.0,0,0,1,7.0,7.0,96.5%,26.4,10,2023,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
13,Jason Myers,1.0,2.0,50.0,56,0.0,0.0,0.0,0.0,1.0,3,3,1,8.0,8.0,9.1%,16.5,3,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
25,Evan Mcpherson,1.0,2.0,50.0,27,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,44.5%,14.5,8,2023,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,
14,Chase Mclaughlin,1.0,1.0,100.0,26,0.0,1.0,0.0,0.0,0.0,6,6,1,9.0,9.0,70.7%,27.1,6,2023,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,detroit_lions
2,Jake Moody,6.0,6.0,100.0,53,0.0,1.0,1.0,2.0,2.0,2,2,1,26.0,26.0,12.5%,42.5,1,2023,4,K,ACT,0,210,3,Michigan,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
20,Graham Gano,1.0,2.0,50.0,42,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,2.6%,15.1,10,2023,9,K,ACT,0,202,16,Florida State,NYG,new_york_giants,new_york_giants,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,dallas_cowboys
12,Wil Lutz,1.0,1.0,100.0,45,0.0,0.0,0.0,1.0,0.0,5,5,1,9.0,9.0,34.5%,27.0,11,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,
29,Cam Little,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,4.6%,1.4,16,2023,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,
14,Jason Myers,2.0,2.0,100.0,48,0.0,0.0,0.0,2.0,0.0,1,1,1,9.0,9.0,9.1%,27.7,15,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
3,Chase Mclaughlin,2.0,2.0,100.0,34,0.0,1.0,1.0,0.0,0.0,6,6,1,12.0,12.0,70.7%,29.9,17,2023,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
