Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,R_YDS,Y/R,R_TD,FL,G,FPTS,FPTS/G,ROST,Score,week
208.0,Devin Singletary,8.0,25.0,3.1,5,0,1.0,3.0,3,16.0,5.3,0.0,0.0,1,13.1,13.1,9.4%,17.915000000000003,15
207.0,Saquon Barkley,19.0,65.0,3.4,22,1,0.0,2.0,2,9.0,4.5,0.0,0.0,1,9.4,9.4,99.0%,17.86,15
242.0,De'Von Achane,17.0,120.0,7.1,50,1,1.0,6.0,7,70.0,11.7,0.0,0.0,1,31.0,31.0,97.9%,62.465,16
241.0,James Conner,15.0,117.0,7.8,40,1,1.0,4.0,4,49.0,12.3,0.0,0.0,1,26.6,26.6,92.8%,50.22,16
240.0,Jahmyr Gibbs,23.0,109.0,4.7,12,0,1.0,4.0,5,45.0,11.3,0.0,0.0,1,25.4,25.4,99.0%,47.35499999999999,16
239.0,Jonathan Taylor,29.0,218.0,7.5,70,2,3.0,0.0,0,0.0,0,0.0,0.0,1,39.8,39.8,98.0%,46.02499999999999,16
238.0,Derrick Henry,24.0,162.0,6.8,44,1,0.0,2.0,2,27.0,13.5,0.0,0.0,1,20.9,20.9,98.7%,42.419999999999995,16
237.0,Jerome Ford,11.0,92.0,8.4,66,1,1.0,5.0,5,39.0,7.8,0.0,0.0,1,24.1,24.1,38.5%,41.76000000000001,16
236.0,Chuba Hubbard,25.0,152.0,6.1,28,2,2.0,4.0,5,13.0,3.3,0.0,0.0,1,32.5,32.5,94.1%,41.315000000000005,16
235.0,James Cook,11.0,100.0,9.1,46,2,1.0,3.0,3,26.0,8.7,1.0,0.0,1,27.6,27.6,97.7%,38.76500000000001,16
234.0,Josh Jacobs,13.0,69.0,5.3,20,1,1.0,4.0,4,38.0,9.5,0.0,0.0,1,20.7,20.7,98.1%,36.94500000000001,16
233.0,Ameer Abdullah,7.0,38.0,5.4,10,0,1.0,5.0,6,47.0,9.4,0.0,0.0,1,19.5,19.5,1.0%,36.81,16
232.0,Jaylen Warren,12.0,48.0,4.0,11,0,0.0,5.0,5,44.0,8.8,0.0,0.0,1,14.2,14.2,85.3%,34.0,16
231.0,Tyjae Spears,10.0,27.0,2.7,11,0,2.0,3.0,4,39.0,13.0,0.0,0.0,1,21.6,21.6,69.2%,32.955000000000005,16
230.0,Tyrone Tracy Jr.,7.0,26.0,3.7,5,0,0.0,4.0,4,43.0,10.8,1.0,0.0,1,16.9,16.9,86.1%,32.455,16
229.0,Saquon Barkley,29.0,150.0,5.2,68,1,2.0,0.0,1,0.0,0,0.0,0.0,1,27.0,27.0,99.0%,32.38,16
228.0,Breece Hall,14.0,52.0,3.7,7,0,0.0,5.0,6,38.0,7.6,0.0,0.0,1,14.0,14.0,96.7%,31.755,16
227.0,Rachaad White,3.0,10.0,3.3,4,0,0.0,7.0,8,50.0,7.1,0.0,1.0,1,11.0,11.0,73.8%,30.395,16
226.0,Bucky Irving,16.0,68.0,4.3,15,0,1.0,3.0,3,24.0,8.0,0.0,0.0,1,18.2,18.2,98.1%,29.345000000000006,16
225.0,Bijan Robinson,22.0,94.0,4.3,14,0,2.0,2.0,2,9.0,4.5,0.0,0.0,1,24.3,24.3,98.7%,28.844999999999995,16
224.0,Kyren Williams,23.0,122.0,5.3,13,0,1.0,1.0,1,7.0,7.0,0.0,0.0,1,19.9,19.9,97.7%,28.595000000000006,16
223.0,Aaron Jones Sr.,18.0,67.0,3.7,14,0,0.0,3.0,5,26.0,8.7,0.0,0.0,1,12.3,12.3,90.1%,27.205000000000002,16
222.0,Chase Brown,18.0,91.0,5.1,22,2,0.0,3.0,3,18.0,6.0,0.0,0.0,1,13.9,13.9,95.0%,27.015,16
221.0,Samaje Perine,0.0,0.0,0.0,0,0,0.0,3.0,3,50.0,16.7,0.0,0.0,1,8.0,8.0,3.6%,26.8,16
220.0,Kareem Hunt,11.0,55.0,5.0,20,1,1.0,2.0,3,24.0,12.0,0.0,0.0,1,15.9,15.9,30.7%,26.400000000000002,16
219.0,Alexander Mattison,12.0,27.0,2.3,6,0,1.0,4.0,7,29.0,7.3,0.0,0.0,1,15.6,15.6,8.8%,25.595000000000002,16
218.0,Kenneth Walker III,8.0,31.0,3.9,11,0,0.0,8.0,8,28.0,3.5,0.0,0.0,1,13.9,13.9,94.4%,24.835,16
217.0,Hassan Haskins,0.0,0.0,0.0,0,0,0.0,2.0,2,39.0,19.5,1.0,0.0,1,11.9,11.9,0.6%,24.099999999999998,16
216.0,Javonte Williams,4.0,24.0,6.0,15,0,0.0,7.0,11,29.0,4.1,0.0,0.0,1,12.3,12.3,79.2%,23.6,16
215.0,D'Andre Swift,9.0,20.0,2.2,7,0,0.0,3.0,3,33.0,11.0,0.0,0.0,1,8.3,8.3,89.3%,22.53,16
214.0,Michael Carter,5.0,18.0,3.6,6,0,0.0,5.0,5,30.0,6.0,0.0,0.0,1,9.8,9.8,1.0%,21.740000000000002,16
213.0,Rico Dowdle,13.0,23.0,1.8,6,0,0.0,3.0,3,28.0,9.3,0.0,0.0,1,8.1,8.1,41.4%,20.82,16
212.0,Gus Edwards,14.0,68.0,4.9,43,1,2.0,1.0,2,3.0,3.0,0.0,0.0,1,20.1,20.1,2.9%,20.635,16
211.0,Rhamondre Stevenson,12.0,60.0,5.0,14,0,1.0,1.0,1,13.0,13.0,0.0,1.0,1,12.3,12.3,83.1%,20.050000000000004,16
243.0,Bucky Irving,20.0,113.0,5.7,34,1,0.0,4.0,4,77.0,19.3,0.0,0.0,1,23.0,23.0,98.1%,60.705,17
242.0,Jahmyr Gibbs,18.0,117.0,6.5,30,2,1.0,4.0,4,46.0,11.5,0.0,0.0,1,26.3,26.3,99.0%,48.825,17
241.0,Isaac Guerendo,9.0,34.0,3.8,11,0,0.0,4.0,4,65.0,16.3,0.0,0.0,1,13.9,13.9,53.1%,41.47,17
240.0,Derrick Henry,27.0,147.0,5.4,20,1,1.0,2.0,2,18.0,9.0,0.0,0.0,1,24.5,24.5,98.7%,38.86,17
239.0,Ameer Abdullah,20.0,115.0,5.8,17,0,0.0,3.0,4,32.0,10.7,0.0,0.0,1,17.7,17.7,1.0%,37.92,17
238.0,Jaylen Warren,11.0,71.0,6.5,22,1,0.0,5.0,6,41.0,8.2,0.0,0.0,1,16.2,16.2,85.3%,36.225,17
237.0,Jonathan Taylor,32.0,125.0,3.9,26,1,2.0,2.0,4,11.0,5.5,0.0,0.0,1,27.6,27.6,98.0%,35.435,17
236.0,Saquon Barkley,31.0,167.0,5.4,23,2,0.0,2.0,2,2.0,1.0,0.0,0.0,1,18.9,18.9,99.0%,31.159999999999997,17
235.0,Bijan Robinson,17.0,90.0,5.3,13,0,2.0,3.0,5,8.0,2.7,0.0,0.0,1,24.8,24.8,98.7%,27.995,17
234.0,Chase Brown,20.0,67.0,3.4,9,0,0.0,4.0,4,24.0,6.0,0.0,0.0,1,13.1,13.1,95.0%,26.959999999999997,17
233.0,Aaron Jones Sr.,12.0,47.0,3.9,13,0,0.0,4.0,5,30.0,7.5,0.0,0.0,1,11.7,11.7,90.1%,26.234999999999996,17
232.0,D'Andre Swift,12.0,53.0,4.4,12,0,0.0,4.0,5,28.0,7.0,0.0,0.0,1,12.1,12.1,89.3%,26.21,17
231.0,Craig Reynolds,7.0,31.0,4.4,9,0,0.0,2.0,2,35.0,17.5,0.0,0.0,1,8.6,8.6,1.1%,24.709999999999997,17
230.0,Kyren Williams,13.0,56.0,4.3,18,0,1.0,3.0,3,16.0,5.3,0.0,0.0,1,16.2,16.2,97.7%,23.245,17
229.0,Travis Etienne Jr.,15.0,49.0,3.3,15,0,0.0,1.0,2,26.0,26.0,0.0,0.0,1,8.5,8.5,83.3%,22.945,17
228.0,Tyjae Spears,20.0,95.0,4.8,23,1,0.0,3.0,4,8.0,2.7,0.0,0.0,1,13.3,13.3,69.2%,22.770000000000003,17
227.0,Zach Charbonnet,15.0,57.0,3.8,11,0,0.0,3.0,3,19.0,6.3,0.0,0.0,1,10.6,10.6,79.8%,21.92,17
226.0,J.K. Dobbins,19.0,76.0,4.0,13,0,1.0,1.0,1,7.0,7.0,0.0,0.0,1,15.3,15.3,58.0%,21.1,17
225.0,Rico Dowdle,23.0,104.0,4.5,17,0,0.0,1.0,1,4.0,4.0,0.0,1.0,1,9.8,9.8,41.4%,20.075000000000003,17
224.0,Tyrone Tracy Jr.,20.0,59.0,3.0,40,1,0.0,2.0,3,14.0,7.0,0.0,0.0,1,9.3,9.3,86.1%,19.5,17
223.0,Michael Carter,13.0,70.0,5.4,13,0,0.0,2.0,2,11.0,5.5,0.0,0.0,1,10.1,10.1,1.0%,19.31,17
222.0,Keaton Mitchell,11.0,20.0,1.8,7,0,0.0,1.0,1,28.0,28.0,0.0,0.0,1,5.8,5.8,14.9%,18.970000000000002,17
221.0,Najee Harris,13.0,74.0,5.7,20,1,0.0,2.0,4,7.0,3.5,0.0,0.0,1,10.1,10.1,83.2%,17.955,17
220.0,Jaleel McLaughlin,10.0,69.0,6.9,13,0,0.0,2.0,2,7.0,3.5,0.0,0.0,1,9.6,9.6,18.3%,17.085,17
219.0,Brian Robinson Jr.,13.0,60.0,4.6,12,0,0.0,2.0,2,9.0,4.5,0.0,0.0,1,8.9,8.9,86.6%,16.69,17
218.0,Cam Akers,6.0,18.0,3.0,16,0,0.0,2.0,3,15.0,7.5,1.0,0.0,1,11.3,11.3,2.9%,15.85,17
217.0,Pierre Strong Jr.,5.0,33.0,6.6,19,0,0.0,3.0,5,15.0,5.0,0.0,0.0,1,7.8,7.8,1.1%,15.740000000000002,17
216.0,Josh Jacobs,17.0,69.0,4.1,13,0,1.0,0.0,0,0.0,0,0.0,1.0,1,10.9,10.9,98.1%,14.665000000000001,17
215.0,Samaje Perine,2.0,9.0,4.5,9,0,0.0,2.0,2,20.0,10.0,0.0,0.0,1,4.9,4.9,3.6%,13.425,17
214.0,Chris Rodriguez Jr.,5.0,16.0,3.2,6,0,1.0,1.0,1,12.0,12.0,0.0,0.0,1,9.8,9.8,1.8%,13.08,17
213.0,James Cook,15.0,53.0,3.5,8,0,1.0,0.0,0,0.0,0,0.0,0.0,1,11.3,11.3,97.7%,13.075000000000001,17
212.0,Breece Hall,10.0,45.0,4.5,17,0,0.0,1.0,1,8.0,8.0,0.0,0.0,1,6.3,6.3,96.7%,13.025,17
