Rank,Player,REC,TGT,Rec Yds,Y/R,LG,20+,Rec TD,ATT,Rec Yds,Rec TD,FL,G,FPTS,FPTS/G,ROST,team_abbr,team_name,year,week,Score,stadium_name,indoor_outdoor,surface_type,elevation,year_opened,city,state,latitude,longitude,Team Name
2000,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,4,0.0,,,,,,,,,,Free Agent
1998,Adam Shaheen,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,4,0.0,,,,,,,,,,Free Agent
1997,Garrett Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,4,0.0,,,,,,,,,,Free Agent
1996,O.J. Howard,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,4,0.0,,,,,,,,,,Free Agent
1995,Colin Thompson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,4,0.0,,,,,,,,,,Free Agent
1993,Jody Fortson Jr.,1,1,2,2.0,2,0,1,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,4,1.85,,,,,,,,,,Free Agent
1992,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,4,0.0,,,,,,,,,,Free Agent
1984,Jacob Hollister,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.0%,FA,free_agent,2021,4,3.2,,,,,,,,,,Free Agent
1977,Marcedes Lewis,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,FA,free_agent,2021,4,4.34,,,,,,,,,,Free Agent
1935,Jared Cook,6,7,70,11.7,22,1,1,0,0,0,0,1,13.0,13.0,0.0%,FA,free_agent,2021,4,33.26,,,,,,,,,,Free Agent
1974,Eric Ebron,2,2,8,4.0,4,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,free_agent,2021,4,4.26,,,,,,,,,,Free Agent
1968,Tommy Hudson,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,free_agent,2021,4,8.33,,,,,,,,,,Free Agent
1932,C.J. Uzomah,5,6,95,19.0,31,3,2,0,0,0,0,1,21.5,21.5,0.0%,FA,free_agent,2021,4,47.8,,,,,,,,,,Free Agent
1972,Zach Gentry,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,free_agent,2021,4,6.05,,,,,,,,,,Free Agent
1964,Ricky Seals-Jones,2,4,19,9.5,16,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,free_agent,2021,4,9.8,,,,,,,,,,Free Agent
1962,Anthony Firkser,3,5,23,7.7,10,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,free_agent,2021,4,10.56,,,,,,,,,,Free Agent
1945,Blake Jarwin,1,3,18,18.0,18,0,1,0,0,0,0,1,7.8,7.8,4.0%,FA,free_agent,2021,4,15.31,,,,,,,,,,Free Agent
1960,Kyle Rudolph,2,3,24,12.0,20,1,0,0,0,0,0,1,2.4,2.4,1.0%,FA,free_agent,2021,4,12.28,,,,,,,,,,Free Agent
1959,Jack Doyle,1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,2.0%,FA,free_agent,2021,4,14.13,,,,,,,,,,Free Agent
1958,Cameron Brate,2,6,29,14.5,18,0,0,0,0,0,0,1,2.9,2.9,2.0%,FA,free_agent,2021,4,13.96,,,,,,,,,,Free Agent
1957,Dan Arnold,2,2,29,14.5,17,0,0,0,0,0,0,1,2.9,2.9,0.0%,FA,free_agent,2021,4,13.86,,,,,,,,,,Free Agent
1956,Hayden Hurst,4,4,29,7.3,12,0,0,0,0,0,0,1,2.9,2.9,0.7%,FA,free_agent,2021,4,12.98,,,,,,,,,,Free Agent
1955,Stephen Anderson,1,1,34,34.0,34,1,0,0,0,0,0,1,3.4,3.4,0.0%,FA,free_agent,2021,4,19.83,,,,,,,,,,Free Agent
1954,Mycole Pruitt,1,1,14,14.0,14,0,0,0,0,0,0,1,3.4,3.4,1.0%,FA,free_agent,2021,4,9.73,,,,,,,,,,Free Agent
2034,Anthony Firkser,3,4,33,11.0,14,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,free_agent,2021,5,14.66,,,,,,,,,,Free Agent
2064,Ryan Griffin,1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,FA,free_agent,2021,5,2.63,,,,,,,,,,Free Agent
2059,Eric Ebron,2,2,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,free_agent,2021,5,5.15,,,,,,,,,,Free Agent
2058,Cameron Brate,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,2.0%,FA,free_agent,2021,5,7.19,,,,,,,,,,Free Agent
2078,Blake Jarwin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2055,Zach Gentry,1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,free_agent,2021,5,7.76,,,,,,,,,,Free Agent
2054,Maxx Williams,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,free_agent,2021,5,8.33,,,,,,,,,,Free Agent
2053,Kyle Rudolph,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,1.0%,FA,free_agent,2021,5,8.33,,,,,,,,,,Free Agent
2052,Adam Shaheen,2,2,15,7.5,10,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,free_agent,2021,5,7.63,,,,,,,,,,Free Agent
2051,C.J. Uzomah,2,2,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,free_agent,2021,5,7.92,,,,,,,,,,Free Agent
2050,Jordan Akins,2,2,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,1.0%,FA,free_agent,2021,5,8.32,,,,,,,,,,Free Agent
2049,O.J. Howard,2,3,19,9.5,10,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,free_agent,2021,5,9.2,,,,,,,,,,Free Agent
2081,N'Keal Harry,1,2,9,9.0,9,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,4.85,,,,,,,,,,Free Agent
2077,Garrett Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2072,Ben Ellefson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2070,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2037,Jared Cook,1,3,29,29.0,29,1,0,0,0,0,0,1,2.9,2.9,0.0%,FA,free_agent,2021,5,16.98,,,,,,,,,,Free Agent
2079,Kaden Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2068,Tommy Sweeney,1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%,FA,free_agent,2021,5,0.92,,,,,,,,,,Free Agent
2036,Lee Smith,3,3,30,10.0,22,1,0,0,0,0,0,1,3.0,3.0,0.0%,FA,free_agent,2021,5,14.45,,,,,,,,,,Free Agent
2033,Marcedes Lewis,2,2,34,17.0,20,1,0,0,0,0,0,1,3.4,3.4,0.0%,FA,free_agent,2021,5,16.23,,,,,,,,,,Free Agent
2031,Ricky Seals-Jones,5,9,41,8.2,16,0,0,0,0,0,0,1,4.1,4.1,0.0%,FA,free_agent,2021,5,17.7,,,,,,,,,,Free Agent
2083,Chris Herndon Iv,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2024,Jacob Hollister,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,1.0%,FA,free_agent,2021,5,5.62,,,,,,,,,,Free Agent
2023,Jesper Horsted,1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.0%,FA,free_agent,2021,5,6.19,,,,,,,,,,Free Agent
2022,Antony Auclair,1,1,11,11.0,11,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,free_agent,2021,5,11.32,,,,,,,,,,Free Agent
2020,Mycole Pruitt,1,1,14,14.0,14,0,1,0,0,0,0,1,7.4,7.4,1.0%,FA,free_agent,2021,5,13.03,,,,,,,,,,Free Agent
2017,Hayden Hurst,4,5,40,10.0,17,0,1,0,0,0,1,1,8.0,8.0,0.7%,FA,free_agent,2021,5,20.6,,,,,,,,,,Free Agent
2065,Blake Bell,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,FA,free_agent,2021,5,2.63,,,,,,,,,,Free Agent
2082,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2084,Codey Mcelroy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2085,Geoff Swaim,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2086,Stephen Anderson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2088,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,5,0.0,,,,,,,,,,Free Agent
2028,Dan Arnold,6,8,64,10.7,18,0,0,0,0,0,1,1,4.4,4.4,0.0%,FA,free_agent,2021,5,24.49,,,,,,,,,,Free Agent
2066,Jack Doyle,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,2.0%,FA,free_agent,2021,5,2.63,,,,,,,,,,Free Agent
2119,Cameron Brate,3,4,26,8.7,12,0,0,0,0,0,0,1,2.6,2.6,2.0%,FA,free_agent,2021,6,11.87,,,,,,,,,,Free Agent
2151,Stephen Anderson,1,2,-1,-1.0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%,FA,free_agent,2021,6,-0.12,,,,,,,,,,Free Agent
2143,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2142,Jody Fortson Jr.,1,1,27,27.0,27,1,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,6,13.95,,,,,,,,,,Free Agent
2141,Chris Myarick,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2140,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2133,Cethan Carter,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,free_agent,2021,6,4.91,,,,,,,,,,Free Agent
2132,Geoff Swaim,1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,free_agent,2021,6,4.91,,,,,,,,,,Free Agent
2125,Anthony Firkser,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,FA,free_agent,2021,6,6.62,,,,,,,,,,Free Agent
2124,Marcedes Lewis,2,2,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,free_agent,2021,6,8.32,,,,,,,,,,Free Agent
2118,Dan Arnold,2,5,27,13.5,19,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,free_agent,2021,6,13.26,,,,,,,,,,Free Agent
2117,Kyle Rudolph,1,2,8,8.0,8,0,0,0,0,0,0,1,2.8,2.8,1.0%,FA,free_agent,2021,6,6.31,,,,,,,,,,Free Agent
2115,Gerald Everett,2,3,40,20.0,41,1,0,0,0,0,0,1,4.0,4.0,1.4%,FA,free_agent,2021,6,20.7,,,,,,,,,,Free Agent
2113,Jordan Akins,4,6,41,10.3,13,0,0,0,0,0,0,1,4.1,4.1,1.0%,FA,free_agent,2021,6,17.37,,,,,,,,,,Free Agent
2107,Tommy Sweeney,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.0%,FA,free_agent,2021,6,5.62,,,,,,,,,,Free Agent
2106,Blake Jarwin,1,2,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,4.0%,FA,free_agent,2021,6,5.62,,,,,,,,,,Free Agent
2105,Chris Herndon Iv,1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.0%,FA,free_agent,2021,6,6.19,,,,,,,,,,Free Agent
2103,Eric Ebron,2,2,10,5.0,6,0,0,1,1,1,0,1,7.1,7.1,0.0%,FA,free_agent,2021,6,9.52,,,,,,,,,,Free Agent
2100,C.J. Uzomah,3,3,15,5.0,8,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,free_agent,2021,6,12.1,,,,,,,,,,Free Agent
2098,Jared Cook,4,7,25,6.3,11,0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,free_agent,2021,6,16.14,,,,,,,,,,Free Agent
2093,O.J. Howard,6,7,49,8.2,15,0,1,0,0,0,0,1,10.9,10.9,0.0%,FA,free_agent,2021,6,25.21,,,,,,,,,,Free Agent
2091,Ricky Seals-Jones,4,6,58,14.5,39,1,1,0,0,0,0,1,11.8,11.8,0.0%,FA,free_agent,2021,6,30.84,,,,,,,,,,Free Agent
2145,Darrell Daniels,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2146,Jacob Hollister,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2147,Jeremy Sprinkle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2148,Jesper Horsted,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2150,Mycole Pruitt,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2144,Jack Doyle,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,FA,free_agent,2021,6,0.0,,,,,,,,,,Free Agent
2191,Kyle Rudolph,2,2,8,4.0,7,0,0,0,0,0,0,1,0.8,0.8,1.0%,FA,free_agent,2021,7,4.56,,,,,,,,,,Free Agent
2184,Jordan Akins,2,2,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,1.0%,FA,free_agent,2021,7,6.63,,,,,,,,,,Free Agent
2159,Mycole Pruitt,2,3,27,13.5,22,1,1,0,0,0,0,1,8.7,8.7,1.0%,FA,free_agent,2021,7,18.36,,,,,,,,,,Free Agent
2164,Ricky Seals-Jones,6,7,51,8.5,14,0,0,0,0,0,0,1,5.1,5.1,0.0%,FA,free_agent,2021,7,21.1,,,,,,,,,,Free Agent
2173,Hayden Hurst,3,4,35,11.7,15,0,0,0,0,0,0,1,3.5,3.5,0.7%,FA,free_agent,2021,7,15.5,,,,,,,,,,Free Agent
2174,Marcedes Lewis,3,3,31,10.3,17,0,0,0,0,0,0,1,3.1,3.1,0.0%,FA,free_agent,2021,7,14.22,,,,,,,,,,Free Agent
2177,Gerald Everett,3,3,11,3.7,10,0,0,1,12,0,0,1,2.3,2.3,1.4%,FA,free_agent,2021,7,6.96,,,,,,,,,,Free Agent
2178,Adam Shaheen,4,5,23,5.8,7,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,free_agent,2021,7,10.33,,,,,,,,,,Free Agent
2179,Jesse James,3,3,20,6.7,8,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,free_agent,2021,7,9.26,,,,,,,,,,Free Agent
2183,Ryan Griffin,1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,free_agent,2021,7,8.9,,,,,,,,,,Free Agent
2189,Geoff Swaim,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,free_agent,2021,7,4.91,,,,,,,,,,Free Agent
2187,Anthony Firkser,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,FA,free_agent,2021,7,5.48,,,,,,,,,,Free Agent
2210,Trevon Wesco,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2193,Darren Fells,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,FA,free_agent,2021,7,3.77,,,,,,,,,,Free Agent
2152,C.J. Uzomah,3,3,91,30.3,55,2,2,0,0,0,0,1,21.1,21.1,0.0%,FA,free_agent,2021,7,49.82,,,,,,,,,,Free Agent
2192,Lee Smith,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,FA,free_agent,2021,7,4.34,,,,,,,,,,Free Agent
2198,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2200,Antonio Gandy-Golden,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2201,Jacob Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2203,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2204,Jack Doyle,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2205,Colin Thompson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2207,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2208,N'Keal Harry,1,2,28,28.0,28,1,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,14.45,,,,,,,,,,Free Agent
2209,Jesper Horsted,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2188,O.J. Howard,1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,FA,free_agent,2021,7,5.48,,,,,,,,,,Free Agent
2211,Deon Yelder,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,7,0.35,,,,,,,,,,Free Agent
2212,Cameron Brate,0,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,FA,free_agent,2021,7,0.0,,,,,,,,,,Free Agent
2241,Mycole Pruitt,2,2,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,1.0%,FA,free_agent,2021,8,10.79,,,,,,,,,,Free Agent
2224,Dan Arnold,8,10,68,8.5,11,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,free_agent,2021,8,26.94,,,,,,,,,,Free Agent
2221,Jack Doyle,2,2,12,6.0,7,0,1,0,0,0,0,1,7.2,7.2,2.0%,FA,free_agent,2021,8,10.84,,,,,,,,,,Free Agent
2226,Jordan Akins,5,5,53,10.6,31,1,0,0,0,0,0,1,5.3,5.3,1.0%,FA,free_agent,2021,8,23.5,,,,,,,,,,Free Agent
2220,Kyle Rudolph,2,3,12,6.0,11,0,1,0,0,0,0,1,7.2,7.2,1.0%,FA,free_agent,2021,8,11.24,,,,,,,,,,Free Agent
2218,Tyler Kroft,2,2,20,10.0,13,0,1,0,0,0,0,1,8.0,8.0,0.0%,FA,free_agent,2021,8,14.6,,,,,,,,,,Free Agent
2217,Geoff Swaim,4,5,23,5.8,7,0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,free_agent,2021,8,15.03,,,,,,,,,,Free Agent
2215,Jesse James,3,3,38,12.7,19,0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,free_agent,2021,8,21.72,,,,,,,,,,Free Agent
2230,Zach Gentry,3,5,39,13.0,24,1,0,0,0,0,0,1,3.9,3.9,0.0%,FA,free_agent,2021,8,17.98,,,,,,,,,,Free Agent
2232,C.J. Uzomah,4,4,33,8.3,11,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,free_agent,2021,8,14.3,,,,,,,,,,Free Agent
2236,Tommy Sweeney,3,4,30,10.0,13,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,free_agent,2021,8,13.45,,,,,,,,,,Free Agent
2238,Jared Cook,2,5,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,free_agent,2021,8,11.88,,,,,,,,,,Free Agent
2244,O.J. Howard,2,3,16,8.0,12,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,free_agent,2021,8,8.22,,,,,,,,,,Free Agent
2245,Cameron Brate,2,4,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,2.0%,FA,free_agent,2021,8,7.53,,,,,,,,,,Free Agent
2248,Ricky Seals-Jones,2,4,12,6.0,14,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,free_agent,2021,8,6.84,,,,,,,,,,Free Agent
2252,Anthony Firkser,1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,free_agent,2021,8,4.91,,,,,,,,,,Free Agent
2253,Adam Shaheen,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,free_agent,2021,8,4.91,,,,,,,,,,Free Agent
2255,Ryan Griffin,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,FA,free_agent,2021,8,4.34,,,,,,,,,,Free Agent
2257,Luke Stocker,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.2%,FA,free_agent,2021,8,4.34,,,,,,,,,,Free Agent
2259,Chris Herndon Iv,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,FA,free_agent,2021,8,4.34,,,,,,,,,,Free Agent
2262,Hayden Hurst,2,3,4,2.0,7,0,0,0,0,0,0,1,0.4,0.4,0.7%,FA,free_agent,2021,8,2.98,,,,,,,,,,Free Agent
2264,Gerald Everett,1,2,7,7.0,7,0,0,1,-5,0,0,1,0.2,0.2,1.4%,FA,free_agent,2021,8,3.99,,,,,,,,,,Free Agent
2269,Lee Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2270,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2271,Rob Gronkowski,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2272,Marcedes Lewis,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2273,Blake Jarwin,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2274,Darrell Daniels,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2276,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2277,N'Keal Harry,2,2,30,15.0,15,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,11.95,,,,,,,,,,Free Agent
2279,Deon Yelder,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2280,Blake Bell,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2281,Stephen Anderson,0,0,0,0.0,14,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,1.4,,,,,,,,,,Free Agent
2282,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2283,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,free_agent,2021,8,0.0,,,,,,,,,,Free Agent
2235,Garrett Griffin,3,3,30,10.0,14,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,free_agent,2021,8,13.55,,,,,,,,,,Free Agent
2318,Antony Auclair,2,2,23,11.5,15,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,free_agent,2021,9,11.28,,,,,,,,,,Free Agent
2349,Jordan Akins,2,3,7,3.5,4,0,0,0,0,0,1,1,-1.3,-1.3,1.0%,FA,free_agent,2021,9,2.37,,,,,,,,,,Free Agent
2330,Anthony Firkser,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,FA,free_agent,2021,9,4.34,,,,,,,,,,Free Agent
2325,Tommy Sweeney,2,2,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,free_agent,2021,9,5.35,,,,,,,,,,Free Agent
2324,Adam Shaheen,1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,FA,free_agent,2021,9,6.62,,,,,,,,,,Free Agent
2322,Hayden Hurst,2,3,16,8.0,16,0,0,0,0,0,0,1,1.6,1.6,0.7%,FA,free_agent,2021,9,8.62,,,,,,,,,,Free Agent
2321,Trevon Wesco,2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,free_agent,2021,9,8.02,,,,,,,,,,Free Agent
2319,Kyle Rudolph,4,5,20,5.0,9,0,0,0,0,0,0,1,2.0,2.0,1.0%,FA,free_agent,2021,9,9.45,,,,,,,,,,Free Agent
2317,C.J. Uzomah,4,5,24,6.0,12,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,free_agent,2021,9,11.18,,,,,,,,,,Free Agent
2308,Tyler Kroft,2,3,38,19.0,26,1,0,0,0,0,0,1,3.8,3.8,0.0%,FA,free_agent,2021,9,18.41,,,,,,,,,,Free Agent
2300,Dan Arnold,4,7,60,15.0,28,1,0,0,0,0,0,1,6.0,6.0,0.0%,FA,free_agent,2021,9,25.75,,,,,,,,,,Free Agent
2299,Jack Doyle,1,2,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,2.0%,FA,free_agent,2021,9,5.62,,,,,,,,,,Free Agent
2297,Jared Cook,4,4,48,12.0,23,1,0,0,0,0,0,1,6.8,6.8,0.0%,FA,free_agent,2021,9,22.36,,,,,,,,,,Free Agent
2310,Jimmy Graham,1,3,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,0.0%,FA,free_agent,2021,9,16.41,,,,,,,,,,Free Agent
2293,Ryan Griffin,4,7,28,7.0,13,0,1,0,0,0,0,1,8.8,8.8,0.0%,FA,free_agent,2021,9,17.41,,,,,,,,,,Free Agent
