Year,Week,Rank,Player,Team,FPTS,Score,FPTS/G,FPTS,FL,ATT,REC,TGT,Y/R,20+,Rec_Yds,Rec_TD,Date,Time,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
2022,16,89,Freddie Swain,denver_broncos,1.1,4.75,1.1,1.1,0,0,1,2,11.0,0,11,0,2022-12-25,4:30PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,16,90,Freddie Swain,miami_dolphins,1.1,4.75,1.1,1.1,0,0,1,2,11.0,0,11,0,2022-12-25,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2022,16,91,Brandon Powell,los_angeles_rams,1.5,4.65,1.5,1.5,0,2,3,3,4.0,0,12,0,2022-12-25,4:30PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,16,92,Desean Jackson,baltimore_ravens,1.0,4.35,1.0,1.0,0,0,1,2,10.0,0,10,0,2022-12-24,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2022,16,93,Kadarius Toney,kansas_city_chiefs,6.8,4.05,6.8,6.8,0,0,1,2,8.0,0,8,1,2022-12-24,1:00PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2022,16,94,Kadarius Toney,new_york_giants,6.8,4.05,6.8,6.8,0,0,1,2,8.0,0,8,1,2022-12-24,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,16,95,Cole Beasley,buffalo_bills,0.9,3.95,0.9,0.9,0,0,1,1,9.0,0,9,0,2022-12-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2022,16,96,Cole Beasley,tampa_bay_buccaneers,0.9,3.95,0.9,0.9,0,0,1,1,9.0,0,9,0,2022-12-25,8:20PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2022,16,97,Tyquan Thornton,new_england_patriots,0.8,3.55,0.8,0.8,0,0,1,3,8.0,0,8,0,2022-12-24,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,,,,,
2022,16,98,Jamal Agnew,jacksonville_jaguars,0.8,3.55,0.8,0.8,0,0,1,1,8.0,0,8,0,2022-12-22,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,16,99,Demarcus Robinson,baltimore_ravens,6.6,3.25,6.6,6.6,0,0,1,1,6.0,0,6,1,2022-12-24,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2022,16,100,Mack Hollins,las_vegas_raiders,0.7,3.15,0.7,0.7,0,0,1,2,7.0,0,7,0,2022-12-24,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2022,16,101,Steven Sims,pittsburgh_steelers,0.7,3.15,0.7,0.7,0,0,1,1,7.0,0,7,0,2022-12-24,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2022,16,102,Zach Pascal,philadelphia_eagles,0.6,2.75,0.6,0.6,0,0,1,1,6.0,0,6,0,2022-12-24,4:25PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2022,16,103,Adam Thielen,minnesota_vikings,0.6,2.75,0.6,0.6,0,0,1,5,6.0,0,6,0,2022-12-24,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,16,104,Khalil Shakir,buffalo_bills,2.5,2.35,2.5,2.5,0,0,1,1,5.0,0,5,0,2022-12-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2022,16,105,Julio Jones,tampa_bay_buccaneers,0.5,2.35,0.5,0.5,0,0,1,2,5.0,0,5,0,2022-12-25,8:20PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2022,16,106,Skyy Moore,kansas_city_chiefs,0.5,2.35,0.5,0.5,0,0,1,1,5.0,0,5,0,2022-12-24,1:00PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2022,16,107,Michael Woods,unknown,0.5,2.35,0.5,0.5,0,0,1,1,5.0,0,5,0,,,,,,,,,,,,,,,,
2022,16,108,Noah Brown,dallas_cowboys,0.5,2.35,0.5,0.5,0,0,1,2,5.0,0,5,0,2022-12-24,4:25PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2022,16,109,Randall Cobb,green_bay_packers,0.5,2.35,0.5,0.5,0,0,1,2,5.0,0,5,0,2022-12-25,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2022,16,110,Deandre Hopkins,arizona_cardinals,0.4,1.95,0.4,0.4,0,0,1,10,4.0,0,4,0,2022-12-25,8:20PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2022,16,111,Penny Hart,seattle_seahawks,0.2,1.15,0.2,0.2,0,0,1,2,2.0,0,2,0,2022-12-24,1:00PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2022,16,112,Donovan Peoples-Jones,cleveland_browns,0.2,1.15,0.2,0.2,0,0,1,5,2.0,0,2,0,2022-12-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,16,113,Ray-Ray Mccloud,san_francisco_49ers,13.1,0.0,13.1,13.1,0,1,0,1,0.0,0,0,0,2022-12-24,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2022,16,114,Treylon Burks,tennessee_titans,1.5,0.0,1.5,1.5,0,1,0,2,0.0,0,0,0,2022-12-24,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2022,16,115,Isaiah Mckenzie,buffalo_bills,0.6,0.0,0.6,0.6,0,1,0,2,0.0,0,0,0,2022-12-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,,,,,
2022,16,116,Dax Milne,washington_commanders,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2022,16,117,James Proche,baltimore_ravens,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2022,16,118,Tim Jones,jacksonville_jaguars,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-22,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,16,119,Jameson Williams,detroit_lions,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2022-12-24,1:00PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,,,,,
2022,16,120,Jalen Reagor,minnesota_vikings,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,16,121,Lance Mccutcheon,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-25,4:30PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,16,122,Jalen Virgil,denver_broncos,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2022-12-25,4:30PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,16,123,Britain Covey,philadelphia_eagles,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,4:25PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2022,16,124,Deven Thompkins,tampa_bay_buccaneers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-25,8:20PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2022,16,125,Danny Gray,san_francisco_49ers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2022,16,126,Dareke Young,seattle_seahawks,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2022,16,127,Montrell Washington,denver_broncos,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-25,4:30PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2022,16,128,Marquise Goodwin,seattle_seahawks,0.0,0.0,0.0,0.0,0,0,0,4,0.0,0,0,0,2022-12-24,1:00PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2022,16,129,Matthew Slater,new_england_patriots,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,,,,,
2022,16,130,Marquez Valdes-Scantling,kansas_city_chiefs,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2022-12-24,1:00PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2022,16,131,Cedrick Wilson,miami_dolphins,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-25,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2022,16,132,Braxton Berrios,new_york_jets,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-22,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,16,133,Justin Watson,kansas_city_chiefs,0.0,0.0,0.0,0.0,0,0,0,4,0.0,0,0,0,2022-12-24,1:00PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2022,16,134,Keith Kirkwood,new_orleans_saints,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2022-12-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2022,16,135,Keelan Cole,las_vegas_raiders,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2022-12-24,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2022,16,136,Justin Hardee,new_york_jets,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-22,8:15PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2022,16,137,Scotty Miller,unknown,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,,,,,,,,,,,,,,,,
2022,16,138,Ashton Dulin,indianapolis_colts,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-26,8:15PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,,,,,
2022,16,139,Kavontae Turpin,dallas_cowboys,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,4:25PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2022,16,140,Khadarel Hodge,atlanta_falcons,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2022,16,141,Cam Sims,washington_commanders,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2022,16,142,Andy Isabella,arizona_cardinals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-25,8:20PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2022,16,143,Andy Isabella,baltimore_ravens,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,,,,,
2022,16,144,Pharoh Cooper,arizona_cardinals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-25,8:20PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2022,16,145,Nelson Agholor,new_england_patriots,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,,,,,
2022,16,146,Deandre Carter,los_angeles_chargers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-26,8:15PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,,,,,
2022,16,147,Trent Taylor,cincinnati_bengals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,,,,,
2022,16,148,Marcus Johnson,new_york_giants,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2022-12-24,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2022,17,1,Mike Evans,tampa_bay_buccaneers,38.7,60.15,38.7,38.7,0,0,10,12,20.7,3,207,3,2022-01-02,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,13.1,0.0,54.0,92.0,1002.5
2022,17,2,Davante Adams,las_vegas_raiders,27.3,45.28,27.3,27.3,0,0,7,11,21.9,3,153,2,2022-01-02,1:00PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,-1.2,0.0,49.32,67.0,1019.8
2022,17,3,Chris Godwin,tampa_bay_buccaneers,12.0,35.24,12.0,12.0,1,0,9,9,13.3,2,120,0,2022-01-02,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,13.1,0.0,54.0,92.0,1002.5
2022,17,4,Dj Moore,carolina_panthers,17.7,35.07,17.7,17.7,0,0,6,10,19.5,3,117,1,2022-01-02,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,16.1,0.3,141.48,87.0,1013.1
2022,17,5,Devonta Smith,philadelphia_eagles,11.5,34.02,11.5,11.5,0,0,9,13,12.8,2,115,0,2022-01-02,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,16.0,0.0,41.76,88.0,1005.7
2022,17,6,Amari Cooper,cleveland_browns,22.5,33.85,22.5,22.5,0,0,3,4,35.0,3,105,2,2022-01-03,8:15PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,-4.1,0.0,23.76,68.0,1029.3
2022,17,7,Brandon Aiyuk,san_francisco_49ers,17.7,30.68,17.7,17.7,0,1,9,12,11.2,1,101,1,2022-01-02,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,14.1,0.0,49.68000000000001,54.0,1022.9
2022,17,8,Ceedee Lamb,dallas_cowboys,10.0,30.32,10.0,10.0,0,0,11,14,9.1,1,100,0,2022-12-29,8:15PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2022,17,8,Ceedee Lamb,dallas_cowboys,10.0,30.32,10.0,10.0,0,0,11,14,9.1,1,100,0,2022-01-02,4:25PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,3.0,0.0,82.08,39.0,1030.5
2022,17,9,Aj Brown,philadelphia_eagles,15.7,29.9,15.7,15.7,0,0,4,9,24.3,1,97,1,2022-01-02,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,16.0,0.0,41.76,88.0,1005.7
2022,17,10,Jalen Nailor,minnesota_vikings,14.9,28.46,14.9,14.9,0,0,3,3,29.7,2,89,1,2022-01-02,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,-14.4,0.0,39.96,70.0,1027.0
2022,17,11,Mike Williams,los_angeles_chargers,9.4,28.06,9.4,9.4,0,0,7,10,13.4,1,94,0,2022-01-02,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,16.2,0.0,8.28,32.0,1022.5
2022,17,12,Van Jefferson,los_angeles_rams,7.7,24.36,7.7,7.7,0,0,3,3,25.7,2,77,0,2022-01-02,4:25PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,17.4,0.0,57.24,72.0,1005.8
2022,17,13,Rashid Shaheed,new_orleans_saints,7.9,23.93,7.9,7.9,0,0,6,6,13.2,1,79,0,2022-01-02,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,16.1,0.3,141.48,87.0,1013.1
2022,17,14,Richie James,new_york_giants,13.6,23.68,13.6,13.6,0,0,7,7,10.9,1,76,1,2022-01-02,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,-5.3,0.0,93.6,82.0,1022.6
2022,17,15,Shi Smith,carolina_panthers,13.0,22.12,13.0,13.0,0,0,4,4,17.5,1,70,1,2022-01-02,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,16.1,0.3,141.48,87.0,1013.1
2022,17,16,Kadarius Toney,kansas_city_chiefs,5.1,21.92,5.1,5.1,1,0,4,4,17.8,2,71,0,2022-01-02,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,1.9,0.0,59.760000000000005,67.0,1016.8
2022,17,17,Kadarius Toney,new_york_giants,5.1,21.92,5.1,5.1,1,0,4,4,17.8,2,71,0,2022-01-02,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,-5.3,0.0,93.6,82.0,1022.6
2022,17,18,Treylon Burks,tennessee_titans,8.6,20.58,8.6,8.6,0,1,4,8,16.5,2,66,0,2022-01-02,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,5.9,0.0,48.24,73.0,1017.3
2022,17,18,Treylon Burks,tennessee_titans,8.6,20.58,8.6,8.6,0,1,4,8,16.5,2,66,0,2022-12-29,8:15PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2022,17,19,Tyquan Thornton,new_england_patriots,12.0,19.75,12.0,12.0,0,0,3,7,20.0,2,60,1,2022-01-02,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,8.6,0.0,23.040000000000003,94.0,1000.9
2022,17,20,Amon-Ra St Brown,detroit_lions,6.2,19.32,6.2,6.2,0,0,4,5,15.5,1,62,0,2022-01-02,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,2.8,2.8,76.32,76.0,1005.1
2022,17,21,Dj Chark,detroit_lions,5.6,19.1,5.6,5.6,0,0,2,4,28.0,2,56,0,2022-01-02,4:25PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,2.8,2.8,76.32,76.0,1005.1
2022,17,22,Kj Osborn,minnesota_vikings,11.9,18.96,11.9,11.9,0,0,7,7,8.4,0,59,1,2022-01-02,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,-14.4,0.0,39.96,70.0,1027.0
2022,17,23,Marvin Jones,jacksonville_jaguars,6.1,18.88,6.1,6.1,0,0,6,7,10.2,0,61,0,2022-01-02,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,8.6,0.0,23.040000000000003,94.0,1000.9
2022,17,24,Hollywood Brown,unknown,6.1,18.88,6.1,6.1,0,0,6,9,10.2,0,61,0,,,,,,,,,,,,,,,,
2022,17,25,Keenan Allen,los_angeles_chargers,6.8,18.65,6.8,6.8,0,1,5,6,12.0,1,60,0,2022-01-02,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,16.2,0.0,8.28,32.0,1022.5
2022,17,26,Allen Lazard,green_bay_packers,5.9,18.27,5.9,5.9,0,0,5,6,11.8,0,59,0,2022-01-02,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,-14.4,0.0,39.96,70.0,1027.0
2022,17,27,Ray-Ray Mccloud,san_francisco_49ers,4.2,17.25,4.2,4.2,0,0,1,2,42.0,1,42,0,2022-01-02,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,14.1,0.0,49.68000000000001,54.0,1022.9
2022,17,28,Tyreek Hill,miami_dolphins,11.7,17.22,11.7,11.7,0,1,4,7,13.8,0,55,0,2022-01-02,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,5.9,0.0,48.24,73.0,1017.3
2022,17,29,Parris Campbell,indianapolis_colts,5.3,16.74,5.3,5.3,0,1,3,6,17.3,1,52,0,2022-01-02,1:00PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,-1.2,0.0,49.32,67.0,1019.8
2022,17,30,Jaylen Waddle,miami_dolphins,5.2,16.74,5.2,5.2,0,0,3,5,17.3,1,52,0,2022-01-02,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,5.9,0.0,48.24,73.0,1017.3
2022,17,31,Jakobi Meyers,new_england_patriots,10.9,16.18,10.9,10.9,0,0,6,9,8.2,1,49,1,2022-01-02,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,8.6,0.0,23.040000000000003,94.0,1000.9
2022,17,32,Racey Mcmath,tennessee_titans,3.9,16.05,3.9,3.9,0,0,1,2,39.0,1,39,0,2022-01-02,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,5.9,0.0,48.24,73.0,1017.3
2022,17,32,Racey Mcmath,tennessee_titans,3.9,16.05,3.9,3.9,0,0,1,2,39.0,1,39,0,2022-12-29,8:15PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2022,17,33,Ty Hilton,dallas_cowboys,5.0,15.88,5.0,5.0,0,0,4,5,12.5,1,50,0,2022-12-29,8:15PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2022,17,33,Ty Hilton,dallas_cowboys,5.0,15.88,5.0,5.0,0,0,4,5,12.5,1,50,0,2022-01-02,4:25PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,3.0,0.0,82.08,39.0,1030.5
2022,17,34,Jauan Jennings,san_francisco_49ers,4.6,15.75,4.6,4.6,0,0,2,3,23.0,1,46,0,2022-01-02,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,14.1,0.0,49.68000000000001,54.0,1022.9
2022,17,35,Drake London,atlanta_falcons,4.7,14.91,4.7,4.7,0,0,5,8,9.4,0,47,0,2022-01-02,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,-2.6,0.0,47.88,80.0,1013.1
2022,17,36,Corey Davis,new_york_jets,4.5,14.55,4.5,4.5,0,0,3,6,15.0,0,45,0,2022-01-02,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,13.1,0.0,54.0,92.0,1002.5
2022,17,37,Courtland Sutton,denver_broncos,4.4,14.05,4.4,4.4,0,0,4,6,11.0,0,44,0,2022-01-02,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,16.2,0.0,8.28,32.0,1022.5
2022,17,38,Isaiah Hodgins,buffalo_bills,10.2,13.98,10.2,10.2,0,0,4,5,10.5,0,42,1,2022-01-02,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,-2.6,0.0,47.88,80.0,1013.1
2022,17,39,Isaiah Hodgins,new_york_giants,10.2,13.98,10.2,10.2,0,0,4,5,10.5,0,42,1,2022-01-02,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,-5.3,0.0,93.6,82.0,1022.6
2022,17,40,Michael Pittman,indianapolis_colts,10.1,13.87,10.1,10.1,0,0,6,8,6.8,0,41,1,2022-01-02,1:00PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,-1.2,0.0,49.32,67.0,1019.8
2022,17,41,Chris Olave,new_orleans_saints,4.2,13.48,4.2,4.2,0,0,4,5,10.5,0,42,0,2022-01-02,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,16.1,0.3,141.48,87.0,1013.1
2022,17,42,Robert Woods,tennessee_titans,9.9,13.17,9.9,9.9,0,0,5,9,7.8,0,39,1,2022-01-02,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,5.9,0.0,48.24,73.0,1017.3
