year,week,player_id,player_name,team,position,games_played,fpts,fpts_ppr,fpts_per_game,fpts_ppr_per_game,rec,yds,td,yac
2022,6,00-0036196,G.Davis,BUF,WR,1,13.4,16.4,13.4,16.4,3,74.0,1,9.0
2022,6,00-0035719,D.Samuel,SF,WR,1,9.0,16.0,9.0,16.0,7,79.0,0,62.0
2022,6,00-0033921,C.Godwin,TB,WR,1,9.5,15.5,9.5,15.5,6,95.0,0,14.0
2022,6,00-0036912,D.Smith,PHI,WR,1,10.4,15.4,10.4,15.4,5,44.0,1,14.0
2022,6,00-0036988,J.Palmer,LAC,WR,1,5.7,14.7,5.7,14.7,9,57.0,0,31.0
2022,6,00-0031544,A.Cooper,CLE,WR,1,10.4,14.4,10.4,14.4,4,44.0,1,2.0
2022,6,00-0037664,A.Pierce,IND,WR,1,10.9,13.9,10.9,13.9,3,49.0,1,6.0
2022,6,00-0036309,D.Mooney,CHI,WR,1,6.8,13.8,6.8,13.8,7,68.0,0,26.0
2022,6,00-0030035,A.Thielen,MIN,WR,1,9.6,13.6,9.6,13.6,4,36.0,1,8.0
2022,6,00-0034765,T.Smith,NO,WR,1,10.3,13.3,10.3,13.3,3,43.0,1,8.0
2022,6,00-0035140,M.Hardman,KC,WR,1,10.2,13.2,10.2,13.2,3,42.0,1,18.0
2022,6,00-0034775,C.Kirk,JAX,WR,1,8.8,12.8,8.8,12.8,4,24.0,1,9.0
2022,6,00-0036358,C.Lamb,DAL,WR,1,7.7,12.7,7.7,12.7,5,68.0,0,43.0
2022,6,00-0038117,W.Robinson,NYG,WR,1,9.7,12.7,9.7,12.7,3,37.0,1,13.0
2022,6,00-0033009,T.Boyd,CIN,WR,1,6.6,12.6,6.6,12.6,6,66.0,0,27.0
2022,6,00-0035662,M.Brown,ARI,WR,1,6.8,11.8,6.8,11.8,5,68.0,0,20.0
2022,6,00-0036233,D.Peoples-Jones,CLE,WR,1,7.6,11.6,7.6,11.6,4,74.0,0,10.0
2022,6,00-0036936,R.Moore,ARI,WR,1,4.9,10.9,4.9,10.9,6,49.0,0,47.0
2022,6,00-0036410,T.Higgins,CIN,WR,1,4.7,10.7,4.7,10.7,6,47.0,0,12.0
2022,6,00-0037545,R.Shaheed,NO,WR,1,10.4,10.4,10.4,10.4,0,0.0,0,0.0
2022,6,00-0031547,D.Parker,NE,WR,1,6.4,10.4,6.4,10.4,4,64.0,0,13.0
2022,6,00-0034960,J.Meyers,NE,WR,1,6.0,10.0,6.0,10.0,4,60.0,0,16.0
2022,6,00-0035208,O.Zaccheaus,ATL,WR,1,5.8,9.8,5.8,9.8,4,58.0,0,31.0
2022,6,00-0034419,B.Berrios,NYJ,WR,1,8.6,9.6,8.6,9.6,1,6.0,0,0.0
2022,6,00-0033891,Z.Jones,JAX,WR,1,4.2,9.2,4.2,9.2,5,42.0,0,-3.0
2022,6,00-0035216,D.Johnson,PIT,WR,1,3.6,8.6,3.6,8.6,5,28.0,0,0.0
2022,6,00-0036407,J.Jeudy,DEN,WR,1,5.4,8.4,5.4,8.4,3,54.0,0,20.0
2022,6,00-0031408,M.Evans,TB,WR,1,4.2,8.2,4.2,8.2,4,42.0,0,9.0
2022,6,00-0035659,T.McLaurin,WAS,WR,1,5.2,8.2,5.2,8.2,3,41.0,0,40.0
2022,6,00-0034646,B.Powell,LA,WR,1,4.0,8.0,4.0,8.0,4,27.0,0,25.0
2022,6,00-0033871,C.Davis,NYJ,WR,1,5.2,7.2,5.2,7.2,2,52.0,0,6.0
2022,6,00-0037238,D.London,ATL,WR,1,4.0,7.0,4.0,7.0,3,40.0,0,9.0
2022,6,00-0036620,D.Eskridge,SEA,WR,1,3.9,6.9,3.9,6.9,3,39.0,0,19.0
2022,6,00-0036219,M.Callaway,NO,WR,1,3.6,6.6,3.6,6.6,3,36.0,0,14.0
2022,6,00-0036412,K.Hamler,DEN,WR,1,4.4,6.4,4.4,6.4,2,44.0,0,3.0
2022,6,00-0037816,R.Doubs,GB,WR,1,2.1,6.1,2.1,6.1,4,21.0,0,10.0
2022,6,00-0037247,G.Pickens,PIT,WR,1,2.8,5.8,2.8,5.8,3,27.0,0,2.0
2022,6,00-0032775,D.Robinson,BAL,WR,1,2.7,5.7,2.7,5.7,3,27.0,0,9.0
2022,6,00-0035640,D.Metcalf,SEA,WR,1,3.4,5.4,3.4,5.4,2,34.0,0,4.0
2022,6,00-0036345,K.Osborn,MIN,WR,1,1.8,4.8,1.8,4.8,3,18.0,0,5.0
2022,6,00-0031763,D.Carter,LAC,WR,1,1.7,4.7,1.7,4.7,3,17.0,0,3.0
2022,6,00-0030068,M.Goodwin,SEA,WR,1,2.6,4.6,2.6,4.6,2,26.0,0,14.0
2022,6,00-0032980,M.Johnson,NYG,WR,1,2.5,4.5,2.5,4.5,2,25.0,0,13.0
2022,6,00-0034411,R.Gage,TB,WR,1,2.0,4.0,2.0,4.0,2,20.0,0,2.0
2022,6,00-0034286,R.James,NYG,WR,1,1.8,3.8,1.8,3.8,2,18.0,0,10.0
2022,6,00-0036259,J.Jennings,SF,WR,1,1.8,3.8,1.8,3.8,2,18.0,0,17.0
2022,6,00-0034764,M.Gallup,DAL,WR,1,1.8,3.8,1.8,3.8,2,18.0,0,0.0
2022,6,00-0034827,D.Moore,CAR,WR,1,0.7,3.7,0.7,3.7,3,7.0,0,5.0
2022,6,00-0033536,M.Williams,LAC,WR,1,1.7,3.7,1.7,3.7,2,17.0,0,5.0
2022,6,00-0032211,T.Lockett,SEA,WR,1,1.7,3.7,1.7,3.7,2,17.0,0,8.0
2022,6,00-0033572,J.Agnew,JAX,WR,1,2.4,3.4,2.4,3.4,1,5.0,0,10.0
2022,6,00-0038090,S.Moore,KC,WR,1,2.4,3.4,2.4,3.4,1,24.0,0,13.0
2022,6,00-0034348,C.Sutton,DEN,WR,1,1.4,3.4,1.4,3.4,2,14.0,0,6.0
2022,6,00-0036497,T.Jones,JAX,WR,1,2.0,3.0,2.0,3.0,1,20.0,0,14.0
2022,6,00-0033466,I.McKenzie,BUF,WR,1,0.9,2.9,0.9,2.9,2,9.0,0,2.0
2022,6,00-0035535,D.Slayton,NYG,WR,1,1.8,2.8,1.8,2.8,1,18.0,0,1.0
2022,6,00-0037745,V.Jones,CHI,WR,1,1.8,2.8,1.8,2.8,1,10.0,0,13.0
2022,6,00-0027942,A.Green,ARI,WR,1,0.7,2.7,0.7,2.7,2,7.0,0,0.0
2022,6,00-0033307,K.Bourne,NE,WR,1,1.7,2.7,1.7,2.7,1,17.0,0,11.0
2022,6,00-0033282,C.Samuel,WAS,WR,1,0.6,2.6,0.6,2.6,2,6.0,0,9.0
2022,6,00-0037300,M.Woods,CLE,WR,1,1.5,2.5,1.5,2.5,1,15.0,0,5.0
2022,6,00-0036991,A.Rodgers,GB,WR,1,1.4,2.4,1.4,2.4,1,14.0,0,4.0
2022,6,00-0037261,K.Shakir,BUF,WR,1,1.4,2.4,1.4,2.4,1,14.0,0,10.0
2022,6,00-0034317,K.Kirkwood,NO,WR,1,1.4,2.4,1.4,2.4,1,14.0,0,2.0
2022,6,00-0036331,D.Duvernay,BAL,WR,1,1.4,2.4,1.4,2.4,1,14.0,0,16.0
2022,6,00-0037257,D.Bell,CLE,WR,1,1.3,2.3,1.3,2.3,1,13.0,0,7.0
2022,6,00-0033591,N.Brown,DAL,WR,1,1.0,2.0,1.0,2.0,1,10.0,0,5.0
2022,6,00-0037740,G.Wilson,NYJ,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,1.0
2022,6,00-0035864,K.Hinton,DEN,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,3.0
2022,6,00-0035359,D.Sills,NYG,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,7.0
2022,6,00-0028002,R.Cobb,GB,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,9.0
2022,6,00-0034104,C.Sims,WAS,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,0.0
2022,6,00-0034487,T.Sherfield,MIA,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,0.0
2022,6,00-0036671,D.Milne,WAS,WR,1,0.5,1.5,0.5,1.5,1,5.0,0,0.0
2022,6,00-0036959,M.Bandy,LAC,WR,1,0.4,1.4,0.4,1.4,1,4.0,0,0.0
2022,6,00-0036630,T.Wallace,BAL,WR,1,0.4,1.4,0.4,1.4,1,4.0,0,2.0
2022,6,00-0037272,M.Washington,DEN,WR,1,0.0,1.0,0.0,1.0,1,0.0,0,3.0
2022,6,00-0036849,T.Atwell,LA,WR,1,0.9,0.9,0.9,0.9,0,0.0,0,0.0
2022,6,00-0036271,Q.Watkins,PHI,WR,1,-0.3,0.7,-0.3,0.7,1,0.0,0,3.0
2022,6,00-0034279,E.St. Brown,CHI,WR,1,0.1,0.1,0.1,0.1,0,0.0,0,0.0
2022,6,00-0034272,M.Valdes-Scantling,KC,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0034407,R.McCloud,SF,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0036999,A.Schwartz,CLE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0031545,K.White,NO,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0036572,S.Smith,CAR,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0036482,M.Strachan,IND,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0034386,J.Watson,KC,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0037348,T.Conner,MIA,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0036955,T.Marshall,CAR,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0036626,D.Brown,WAS,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0035593,J.Winfree,GB,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0037801,K.Turpin,DAL,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0032054,B.Perriman,TB,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0034054,R.Cracraft,MIA,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,6,00-0036635,I.Smith-Marsette,CHI,WR,1,-0.1,-0.1,-0.1,-0.1,0,0.0,0,0.0
2022,6,00-0034928,S.Sims,PIT,WR,1,-0.5,-0.5,-0.5,-0.5,0,0.0,0,0.0
2022,5,00-0036196,G.Davis,BUF,WR,1,29.1,32.1,29.1,32.1,3,171.0,2,67.0
2022,5,00-0036322,J.Jefferson,MIN,WR,1,16.55,28.55,16.55,28.55,12,154.0,0,61.0
2022,5,00-0031381,D.Adams,LV,WR,1,24.4,27.4,24.4,27.4,3,124.0,2,24.0
2022,5,00-0032211,T.Lockett,SEA,WR,1,22.4,27.4,22.4,27.4,5,104.0,2,5.0
2022,5,00-0033908,C.Kupp,LA,WR,1,18.9,25.9,18.9,25.9,7,125.0,1,89.0
2022,5,00-0036626,D.Brown,WAS,WR,1,22.5,24.5,22.5,24.5,2,105.0,2,29.0
2022,5,00-0031588,S.Diggs,BUF,WR,1,16.2,24.2,16.2,24.2,8,102.0,1,68.0
2022,5,00-0034960,J.Meyers,NE,WR,1,17.1,24.1,17.1,24.1,7,111.0,1,41.0
2022,5,00-0033536,M.Williams,LAC,WR,1,13.4,23.4,13.4,23.4,10,134.0,0,51.0
2022,5,00-0035662,M.Brown,ARI,WR,1,13.8,21.8,13.8,21.8,8,78.0,1,34.0
2022,5,00-0031544,A.Cooper,CLE,WR,1,13.6,20.6,13.6,20.6,7,76.0,1,4.0
2022,5,00-0035640,D.Metcalf,SEA,WR,1,14.8,19.8,14.8,19.8,5,88.0,1,33.0
2022,5,00-0036912,D.Smith,PHI,WR,1,8.7,18.7,8.7,18.7,10,87.0,0,65.0
2022,5,00-0029293,M.Jones,JAX,WR,1,10.4,17.4,10.4,17.4,7,104.0,0,33.0
2022,5,00-0028002,R.Cobb,GB,WR,1,9.9,16.9,9.9,16.9,7,99.0,0,60.0
2022,5,00-0037261,K.Shakir,BUF,WR,1,13.5,16.5,13.5,16.5,3,75.0,1,25.0
2022,5,00-0037664,A.Pierce,IND,WR,1,8.1,16.1,8.1,16.1,8,81.0,0,13.0
2022,5,00-0037239,C.Olave,NO,WR,1,11.4,15.4,11.4,15.4,4,54.0,1,3.0
2022,5,00-0033943,J.Reynolds,DET,WR,1,9.2,15.2,9.2,15.2,6,92.0,0,22.0
2022,5,00-0034272,M.Valdes-Scantling,KC,WR,1,9.0,15.0,9.0,15.0,6,90.0,0,24.0
2022,5,00-0037247,G.Pickens,PIT,WR,1,8.3,14.3,8.3,14.3,6,83.0,0,17.0
2022,5,00-0035535,D.Slayton,NYG,WR,1,7.9,13.9,7.9,13.9,6,79.0,0,24.0
2022,5,00-0034521,A.Lazard,GB,WR,1,9.5,13.5,9.5,13.5,4,35.0,1,13.0
2022,5,00-0036936,R.Moore,ARI,WR,1,6.1,13.1,6.1,13.1,7,68.0,0,52.0
2022,5,00-0033040,T.Hill,MIA,WR,1,6.0,13.0,6.0,13.0,7,47.0,0,15.0
2022,5,00-0036331,D.Duvernay,BAL,WR,1,7.8,12.8,7.8,12.8,5,54.0,0,24.0
2022,5,00-0035659,T.McLaurin,WAS,WR,1,7.6,12.6,7.6,12.6,5,76.0,0,33.0
2022,5,00-0034348,C.Sutton,DEN,WR,1,7.4,12.4,7.4,12.4,5,74.0,0,14.0
2022,5,00-0033921,C.Godwin,TB,WR,1,6.3,12.3,6.3,12.3,6,61.0,0,24.0
2022,5,00-0033282,C.Samuel,WAS,WR,1,6.2,12.2,6.2,12.2,6,62.0,0,13.0
2022,5,00-0031408,M.Evans,TB,WR,1,8.1,12.1,8.1,12.1,4,81.0,0,20.0
2022,5,00-0036900,J.Chase,CIN,WR,1,5.0,12.0,5.0,12.0,7,50.0,0,36.0
2022,5,00-0035140,M.Hardman,KC,WR,1,8.0,12.0,8.0,12.0,4,73.0,0,33.0
2022,5,00-0035208,O.Zaccheaus,ATL,WR,1,9.9,11.9,9.9,11.9,2,39.0,1,14.0
2022,5,00-0035719,D.Samuel,SF,WR,1,9.2,11.2,9.2,11.2,2,20.0,1,9.0
2022,5,00-0035216,D.Johnson,PIT,WR,1,6.0,11.0,6.0,11.0,5,60.0,0,10.0
2022,5,00-0036572,S.Smith,CAR,WR,1,6.9,10.9,6.9,10.9,4,69.0,0,17.0
2022,5,00-0036252,M.Pittman,IND,WR,1,5.9,10.9,5.9,10.9,5,59.0,0,25.0
2022,5,00-0034827,D.Moore,CAR,WR,1,6.7,10.7,6.7,10.7,4,59.0,0,25.0
2022,5,00-0036554,N.Collins,HOU,WR,1,6.5,10.5,6.5,10.5,4,65.0,0,11.0
2022,5,00-0036358,C.Lamb,DAL,WR,1,5.3,10.3,5.3,10.3,5,53.0,0,31.0
2022,5,00-0036862,B.Skowronek,LA,WR,1,4.1,10.1,4.1,10.1,6,41.0,0,20.0
2022,5,00-0036326,C.Claypool,PIT,WR,1,5.0,10.0,5.0,10.0,5,50.0,0,27.0
2022,5,00-0032464,K.Raymond,DET,WR,1,4.5,9.5,4.5,9.5,5,45.0,0,23.0
2022,5,00-0036182,N.Westbrook-Ikhine,TEN,WR,1,7.2,9.2,7.2,9.2,2,72.0,0,6.0
2022,5,00-0036345,K.Osborn,MIN,WR,1,4.1,9.1,4.1,9.1,5,41.0,0,11.0
2022,5,00-0036233,D.Peoples-Jones,CLE,WR,1,5.0,9.0,5.0,9.0,4,50.0,0,8.0
2022,5,00-0036261,B.Aiyuk,SF,WR,1,5.8,8.8,5.8,8.8,3,58.0,0,25.0
2022,5,00-0034419,B.Berrios,NYJ,WR,1,7.4,8.4,7.4,8.4,1,-1.0,0,1.0
2022,5,00-0034764,M.Gallup,DAL,WR,1,4.4,8.4,4.4,8.4,4,44.0,0,10.0
2022,5,00-0036407,J.Jeudy,DEN,WR,1,5.3,8.3,5.3,8.3,3,53.0,0,30.0
2022,5,00-0036165,I.Hodgins,BUF,WR,1,4.1,8.1,4.1,8.1,4,41.0,0,19.0
2022,5,00-0037745,V.Jones,CHI,WR,1,6.9,7.9,6.9,7.9,1,9.0,1,14.0
2022,5,00-0030431,R.Woods,TEN,WR,1,3.7,7.7,3.7,7.7,4,37.0,0,15.0
2022,5,00-0035298,S.Miller,TB,WR,1,3.5,7.5,3.5,7.5,4,35.0,0,3.0
2022,5,00-0037238,D.London,ATL,WR,1,3.5,7.5,3.5,7.5,4,35.0,0,6.0
2022,5,00-0036309,D.Mooney,CHI,WR,1,5.2,7.2,5.2,7.2,2,52.0,0,12.0
2022,5,00-0036387,J.Reagor,MIN,WR,1,6.1,7.1,6.1,7.1,1,1.0,1,4.0
2022,5,00-0036955,T.Marshall,CAR,WR,1,3.0,7.0,3.0,7.0,4,30.0,0,8.0
2022,5,00-0030035,A.Thielen,MIN,WR,1,2.7,6.7,2.7,6.7,4,27.0,0,8.0
2022,5,00-0032980,M.Johnson,NYG,WR,1,3.5,6.5,3.5,6.5,3,35.0,0,13.0
2022,5,00-0036259,J.Jennings,SF,WR,1,4.5,6.5,4.5,6.5,2,45.0,0,34.0
2022,5,00-0034983,H.Renfrow,LV,WR,1,2.5,6.5,2.5,6.5,4,25.0,0,3.0
2022,5,00-0036849,T.Atwell,LA,WR,1,5.4,6.4,5.4,6.4,1,54.0,0,1.0
2022,5,00-0033857,J.Smith-Schuster,KC,WR,1,3.3,6.3,3.3,6.3,3,33.0,0,12.0
2022,5,00-0034854,K.Hodge,ATL,WR,1,3.3,6.3,3.3,6.3,3,33.0,0,20.0
2022,5,00-0035676,A.Brown,PHI,WR,1,3.2,6.2,3.2,6.2,3,32.0,0,4.0
2022,5,00-0033009,T.Boyd,CIN,WR,1,3.2,6.2,3.2,6.2,3,32.0,0,21.0
2022,5,00-0031236,B.Cooks,HOU,WR,1,2.0,6.0,2.0,6.0,4,20.0,0,20.0
2022,5,00-0037816,R.Doubs,GB,WR,1,2.9,5.9,2.9,5.9,3,29.0,0,7.0
2022,5,00-0036963,A.St. Brown,DET,WR,1,1.8,5.8,1.8,5.8,4,18.0,0,8.0
2022,5,00-0033871,C.Davis,NYJ,WR,1,3.8,5.8,3.8,5.8,2,38.0,0,6.0
2022,5,00-0037740,G.Wilson,NYJ,WR,1,2.7,5.7,2.7,5.7,3,27.0,0,14.0
2022,5,00-0036988,J.Palmer,LAC,WR,1,2.4,5.4,2.4,5.4,3,24.0,0,9.0
2022,5,00-0036613,J.Waddle,MIA,WR,1,2.3,5.3,2.3,5.3,3,23.0,0,12.0
2022,5,00-0027942,A.Green,ARI,WR,1,2.0,5.0,2.0,5.0,3,20.0,0,3.0
2022,5,00-0036271,Q.Watkins,PHI,WR,1,1.9,4.9,1.9,4.9,3,19.0,0,21.0
2022,5,00-0034279,E.St. Brown,CHI,WR,1,2.4,4.4,2.4,4.4,2,24.0,0,7.0
2022,5,00-0033114,M.Thomas,CIN,WR,1,3.3,4.3,3.3,4.3,1,33.0,0,23.0
2022,5,00-0033891,Z.Jones,JAX,WR,1,1.2,4.2,1.2,4.2,3,12.0,0,17.0
2022,5,00-0031428,A.Robinson,LA,WR,1,1.2,4.2,1.2,4.2,3,12.0,0,10.0
2022,5,00-0032688,R.Chosen,CAR,WR,1,3.2,4.2,3.2,4.2,1,32.0,0,0.0
2022,5,00-0035639,P.Campbell,IND,WR,1,2.2,4.2,2.2,4.2,2,22.0,0,18.0
2022,5,00-0034411,R.Gage,TB,WR,1,2.0,4.0,2.0,4.0,2,20.0,0,10.0
2022,5,00-0034418,C.Wilson,MIA,WR,1,2.0,4.0,2.0,4.0,2,20.0,0,16.0
2022,5,00-0034286,R.James,NYG,WR,1,1.6,3.6,1.6,3.6,2,16.0,0,4.0
2022,5,00-0038090,S.Moore,KC,WR,1,1.5,3.5,1.5,3.5,2,15.0,0,22.0
2022,5,00-0035359,D.Sills,NYG,WR,1,1.2,3.2,1.2,3.2,2,12.0,0,10.0
2022,5,00-0031763,D.Carter,LAC,WR,1,0.9,2.9,0.9,2.9,2,9.0,0,7.0
2022,5,00-0035021,A.Dulin,IND,WR,1,1.8,2.8,1.8,2.8,1,18.0,0,0.0
2022,5,00-0038104,T.Thornton,NE,WR,1,0.7,2.7,0.7,2.7,2,7.0,0,3.0
2022,5,00-0036219,M.Callaway,NO,WR,1,0.5,2.5,0.5,2.5,2,5.0,0,0.0
2022,5,00-0036635,I.Smith-Marsette,CHI,WR,1,1.5,2.5,1.5,2.5,1,15.0,0,5.0
2022,5,00-0035510,J.Smith,NYJ,WR,1,1.1,2.1,1.1,2.1,1,11.0,0,8.0
2022,5,00-0036980,E.Moore,NYJ,WR,1,1.1,2.1,1.1,2.1,1,11.0,0,2.0
2022,5,00-0034775,C.Kirk,JAX,WR,1,1.1,2.1,1.1,2.1,1,11.0,0,6.0
2022,5,00-0035703,M.Boykin,PIT,WR,1,1.1,2.1,1.1,2.1,1,11.0,0,0.0
2022,5,00-0034765,T.Smith,NO,WR,1,1.0,2.0,1.0,2.0,1,10.0,0,6.0
2022,5,00-0036365,B.Edwards,ATL,WR,1,1.0,2.0,1.0,2.0,1,10.0,0,5.0
2022,5,00-0034386,J.Watson,KC,WR,1,1.0,2.0,1.0,2.0,1,10.0,0,5.0
2022,5,00-0036412,K.Hamler,DEN,WR,1,1.0,2.0,1.0,2.0,1,10.0,0,4.0
2022,5,00-0036630,T.Wallace,BAL,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,1.0
2022,5,00-0032775,D.Robinson,BAL,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,0.0
2022,5,00-0036133,J.Proche,BAL,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,2.0
2022,5,00-0034104,C.Sims,WAS,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,-1.0
2022,5,00-0037273,K.Philips,TEN,WR,1,0.7,1.7,0.7,1.7,1,7.0,0,3.0
2022,5,00-0037257,D.Bell,CLE,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,0.0
2022,5,00-0033591,N.Brown,DAL,WR,1,0.5,1.5,0.5,1.5,1,5.0,0,0.0
2022,5,00-0034487,T.Sherfield,MIA,WR,1,0.5,1.5,0.5,1.5,1,5.0,0,0.0
2022,5,00-0034317,K.Kirkwood,NO,WR,1,0.4,1.4,0.4,1.4,1,4.0,0,2.0
2022,5,00-0033307,K.Bourne,NE,WR,1,0.0,1.0,0.0,1.0,1,1.0,0,1.0
2022,5,00-0037272,M.Washington,DEN,WR,1,0.9,0.9,0.9,0.9,0,0.0,0,0.0
2022,5,00-0038124,C.Watson,GB,WR,1,-0.2,0.8,-0.2,0.8,1,1.0,0,5.0
2022,5,00-0033572,J.Agnew,JAX,WR,1,0.3,0.3,0.3,0.3,0,0.0,0,0.0
2022,5,00-0034646,B.Powell,LA,WR,1,0.1,0.1,0.1,0.1,0,0.0,0,0.0
2022,5,00-0034860,D.Pettis,CHI,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0037828,D.Gray,SF,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0037348,T.Conner,MIA,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0036620,D.Eskridge,SEA,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0031868,D.Byrd,ATL,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0036999,A.Schwartz,CLE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0033633,T.Gentry,BUF,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0035399,S.Morgan,CIN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0033555,M.Hollins,LV,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0036439,T.Cleveland,DEN,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0034054,R.Cracraft,MIA,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,5,00-0031549,N.Agholor,NE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2022,4,00-0036322,J.Jefferson,MIN,WR,1,21.0,31.0,21.0,31.0,10,147.0,0,51.0
2022,4,00-0031408,M.Evans,TB,WR,1,22.3,30.3,22.3,30.3,8,103.0,2,17.0
2022,4,00-0033908,C.Kupp,LA,WR,1,12.2,26.2,12.2,26.2,14,122.0,0,58.0
2022,4,00-0033040,T.Hill,MIA,WR,1,15.9,25.9,15.9,25.9,10,160.0,0,68.0
2022,4,00-0036410,T.Higgins,CIN,WR,1,18.4,25.4,18.4,25.4,7,124.0,1,72.0
2022,4,00-0035719,D.Samuel,SF,WR,1,17.7,23.7,17.7,23.7,6,115.0,1,105.0
2022,4,00-0035640,D.Metcalf,SEA,WR,1,14.9,21.9,14.9,21.9,7,149.0,0,46.0
2022,4,00-0036358,C.Lamb,DAL,WR,1,15.7,21.7,15.7,21.7,6,97.0,1,35.0
2022,4,00-0033943,J.Reynolds,DET,WR,1,14.1,21.1,14.1,21.1,7,81.0,1,12.0
2022,4,00-0033572,J.Agnew,JAX,WR,1,17.0,21.0,17.0,21.0,4,50.0,2,25.0
2022,4,00-0035662,M.Brown,ARI,WR,1,14.8,20.8,14.8,20.8,6,88.0,1,18.0
2022,4,00-0031381,D.Adams,LV,WR,1,10.5,19.5,10.5,19.5,9,101.0,0,34.0
2022,4,00-0033536,M.Williams,LAC,WR,1,12.0,19.0,12.0,19.0,7,120.0,0,67.0
2022,4,00-0031236,B.Cooks,HOU,WR,1,11.7,18.7,11.7,18.7,7,57.0,1,12.0
2022,4,00-0033871,C.Davis,NYJ,WR,1,13.4,18.4,13.4,18.4,5,74.0,1,16.0
2022,4,00-0034521,A.Lazard,GB,WR,1,11.6,17.6,11.6,17.6,6,116.0,0,43.0
2022,4,00-0037239,C.Olave,NO,WR,1,12.7,16.7,12.7,16.7,4,67.0,1,2.0
2022,4,00-0034348,C.Sutton,DEN,WR,1,11.2,16.2,11.2,16.2,5,52.0,1,15.0
2022,4,00-0037247,G.Pickens,PIT,WR,1,10.2,16.2,10.2,16.2,6,102.0,0,25.0
2022,4,00-0037816,R.Doubs,GB,WR,1,10.7,15.7,10.7,15.7,5,47.0,1,36.0
2022,4,00-0036407,J.Jeudy,DEN,WR,1,11.3,15.3,11.3,15.3,4,53.0,1,7.0
2022,4,00-0030035,A.Thielen,MIN,WR,1,7.2,15.2,7.2,15.2,8,72.0,0,11.0
2022,4,00-0032211,T.Lockett,SEA,WR,1,9.1,15.1,9.1,15.1,6,91.0,0,11.0
2022,4,00-0035676,A.Brown,PHI,WR,1,9.5,14.5,9.5,14.5,5,95.0,0,34.0
2022,4,00-0036309,D.Mooney,CHI,WR,1,9.4,13.4,9.4,13.4,4,94.0,0,7.0
2022,4,00-0037741,J.Dotson,WAS,WR,1,10.3,13.3,10.3,13.3,3,43.0,1,4.0
2022,4,00-0030431,R.Woods,TEN,WR,1,9.0,13.0,9.0,13.0,4,30.0,1,14.0
2022,4,00-0033921,C.Godwin,TB,WR,1,5.9,12.9,5.9,12.9,7,59.0,0,29.0
2022,4,00-0036900,J.Chase,CIN,WR,1,8.1,12.1,8.1,12.1,4,81.0,0,12.0
2022,4,00-0033466,I.McKenzie,BUF,WR,1,8.1,12.1,8.1,12.1,4,21.0,1,6.0
2022,4,00-0034827,D.Moore,CAR,WR,1,6.1,12.1,6.1,12.1,6,50.0,0,13.0
